year,country,value_trln_USD,quantity_mln_metric_tons
2010,AZE,0.01512104,35.84961772
2010,ARG,0.01599292,73.50828991
2010,AUS,0.02063075,804.35986152
2010,AUT,-0.01000580,-20.66941654
2010,BHS,-0.00708873,-1.86993165
2010,BHR,-0.00086845,-2.10556895
2010,BGD,-0.00916770,-39.24132347
2010,ARM,-0.00277332,-3.35071646
2010,BRB,-0.00141990,-0.72741854
2010,BEL,-0.00458593,-48.63769028
2010,BMU,-0.00286488,-0.85776887
2010,BTN,-0.00036590,1.30938113
2010,BOL,0.00043983,9.64946491
2010,BIH,-0.00410510,-2.35352708
2010,BWA,-0.00376305,0.43246975
2010,BRA,0.01964009,380.20552623
2010,BLZ,-0.00045682,-0.30541333
2010,IOT,-0.00000079,0.00031942
2010,SLB,0.00014211,1.41447997
2010,VGB,-0.00350000,-4.62728142
2010,BRN,0.00565083,10.15824598
2010,BGR,-0.00475454,-3.18474423
2010,MMR,-0.00294026,4.28761377
2010,BDI,-0.00041634,-0.40640812
2010,BLR,-0.00911780,-11.34253507
2010,KHM,-0.00216514,-1.56459266
2010,CMR,-0.00028954,0.20758332
2010,CAN,-0.00744105,205.29533962
2010,CPV,-0.00068147,-0.74270788
2010,CYM,-0.00363780,-1.26531147
2010,CAF,-0.00037051,-0.35338491
2010,LKA,-0.00430575,-12.11938919
2010,TCD,0.00177793,4.26402699
2010,CHL,0.01682322,0.78478120
2010,CHN,0.73279494,-407.48848143
2010,CXR,-0.00002959,0.09421510
2010,CCK,-0.00000122,0.00186034
2010,COL,0.00263975,106.39118810
2010,COM,-0.00025744,-0.91972325
2010,MYT,-0.00033066,-0.17714031
2010,COG,0.00786020,18.02279155
2010,COD,0.00133688,-0.34221490
2010,COK,-0.00007426,-0.08554863
2010,CRI,0.00690579,-1.28146601
2010,HRV,-0.00807679,-4.24688293
2010,CUB,-0.00359068,-4.11772207
2010,CYP,-0.00914528,-9.56988321
2010,CZE,0.00230741,-3.68541123
2010,BEN,-0.00365827,-3.72300237
2010,DNK,0.00375762,-10.32277336
2010,DMA,-0.00026531,0.13335407
2010,DOM,-0.00942373,-9.45002976
2010,ECU,-0.00132275,12.51788730
2010,SLV,-0.00400369,-4.47000864
2010,GNQ,0.00443287,14.70039515
2010,ETH,-0.00714596,-6.48720907
2010,ERI,-0.00040973,-0.30758540
2010,EST,-0.00124202,1.24455091
2010,FLK,0.00007566,0.00775592
2010,FJI,-0.00097873,-0.80590825
2010,FIN,0.00650654,-15.98961060
2010,FRA,-0.08811624,-145.52939863
2010,PYF,-0.00153623,-0.79172151
2010,ATF,-0.00002258,-0.00792613
2010,DJI,-0.00186706,-1.99925176
2010,GAB,0.00392383,12.90306362
2010,GEO,-0.00272513,0.58695437
2010,GMB,-0.00072152,-1.07254651
2010,PSE,-0.00328882,-1.35891106
2010,DEU,0.20365422,-124.57570553
2010,GHA,-0.00281608,-5.29405193
2010,GIB,-0.00876764,-14.40381457
2010,KIR,-0.00009478,-0.05631980
2010,GRC,-0.04047976,-20.09172493
2010,GRL,-0.00028612,0.12322483
2010,GRD,-0.00029198,-0.25154639
2010,GUM,-0.00084069,-0.90386992
2010,GTM,-0.00424622,0.67028461
2010,GIN,0.00004329,15.62996747
2010,GUY,-0.00060452,0.73253506
2010,HTI,-0.00233157,-2.56203649
2010,HND,-0.00184423,-2.39023226
2010,HKG,-0.37167600,-748.66777611
2010,HUN,0.00570782,-8.29935754
2010,ISL,0.00021327,-3.19176135
2010,IDN,0.04882470,363.48214527
2010,IRN,0.02010056,116.35185390
2010,IRQ,0.02109942,57.18590467
2010,IRL,0.06862622,-20.91591143
2010,ISR,0.00456859,-20.34136383
2010,ITA,-0.05087589,-228.71483339
2010,CIV,0.00302786,-0.49074195
2010,JAM,-0.00401338,-1.58909969
2010,JPN,0.14197107,-614.03009589
2010,KAZ,0.02973763,110.14062405
2010,JOR,-0.01153022,-9.06044426
2010,KEN,-0.00772571,-7.51441157
2010,PRK,-0.00154050,2.23620366
2010,KOR,0.08420192,-338.87565342
2010,KWT,0.04404463,90.87419609
2010,KGZ,-0.00292228,-3.31276840
2010,LAO,-0.00078412,-0.02996578
2010,LBN,-0.01479319,-13.71296006
2010,LSO,-0.00049897,-0.65143275
2010,LVA,-0.00224504,3.67936192
2010,LBR,-0.01265690,-4.62291154
2010,LBY,0.01792000,49.58185087
2010,LTU,-0.00499887,-2.24362018
2010,LUX,-0.00453115,-9.42569909
2010,MAC,-0.00458133,-78.88312972
2010,MDG,-0.00142735,-1.21792266
2010,MWI,-0.00081255,-0.84794960
2010,MYS,0.08227936,36.47704538
2010,MDV,-0.00110327,-1.51004472
2010,MLI,-0.00234933,-3.79824803
2010,MLT,-0.00524907,-4.22235030
2010,MRT,0.00039267,13.38323001
2010,MUS,-0.00243117,-3.84191128
2010,MEX,0.01867341,11.80206573
2010,S19,0.05168768,-202.84751165
2010,MNG,-0.00034396,17.95937372
2010,MDA,-0.00233682,-2.25448896
2010,MNE,-0.00194053,-1.52001839
2010,MSR,-0.00000458,-0.00844456
2010,MAR,-0.01588223,-18.23381364
2010,MOZ,-0.00041555,-1.88783364
2010,OMN,0.01148160,55.30667833
2010,NAM,-0.00064411,-1.90983783
2010,NRU,0.00003844,0.32054662
2010,NPL,-0.00450180,-6.37413645
2010,NLD,-0.04179564,-181.50040353
2010,ANT,-0.00121171,-1.32298360
2010,ABW,-0.00091074,-0.70131508
2010,NCL,-0.00144755,3.19627717
2010,VUT,-0.00043548,0.00521100
2010,NZL,0.00187626,9.80822541
2010,NIC,-0.00169649,-2.45277825
2010,NER,-0.00161446,-3.20128623
2010,NGA,0.04402912,68.47767533
2010,NIU,0.00020244,0.09627002
2010,NFK,-0.00002776,-0.04158406
2010,NOR,0.05475104,183.65862773
2010,MNP,-0.00007805,-0.05952466
2010,FSM,-0.00011197,-0.10297906
2010,MHL,-0.00900364,-2.44194756
2010,PLW,-0.00011099,-0.05650610
2010,PAK,-0.01744599,-19.08269834
2010,PAN,-0.03841685,-14.60260861
2010,PNG,0.00217182,2.77285212
2010,PRY,-0.00397949,5.32337563
2010,PER,0.00190127,2.94974427
2010,PHL,0.00818777,-14.42412380
2010,PCN,-0.00000024,-0.00100783
2010,POL,-0.02875687,-44.21375885
2010,PRT,-0.03160158,-27.68917409
2010,GNB,-0.00005973,-0.13084667
2010,TLS,-0.00080104,-0.42253223
2010,QAT,0.04963410,110.02149955
2010,ROU,-0.01095674,-8.42549388
2010,RUS,0.15913011,653.14729705
2010,RWA,-0.00114097,-1.05695190
2010,SHN,-0.00003760,-0.04446987
2010,KNA,-0.00029232,-0.32536325
2010,AIA,-0.00005085,-0.05678015
2010,LCA,-0.00325142,-5.99669976
2010,SPM,-0.00005180,-0.01950953
2010,VCT,-0.00035249,-0.36469321
2010,SMR,-0.00017723,-0.08850198
2010,STP,-0.00017502,-0.82254080
2010,SAU,0.14150614,333.52098046
2010,SEN,-0.00388399,-3.84963038
2010,SRB,-0.00553104,-3.20651857
2010,SYC,-0.00231366,-1.10372343
2010,SLE,-0.00041097,0.67414313
2010,IND,-0.11865943,-180.56846198
2010,SGP,-0.05992191,-103.51464493
2010,SVK,-0.00225477,-13.07398394
2010,VNM,-0.01344697,1.56794387
2010,SVN,-0.00214381,-6.16243270
2010,SOM,-0.00039622,-0.88132681
2010,ZAF,0.01126212,123.31577968
2010,ZWE,-0.00270803,-1.83389205
2010,ESP,-0.07146314,-111.75536168
2010,SDN,-0.00275615,5.48718648
2010,SUR,0.00012619,0.63148915
2010,SWZ,0.00032737,0.45772313
2010,SWE,0.00612650,11.04127766
2010,CHE,0.01253912,-30.89523587
2010,SYR,-0.00862703,-4.44705616
2010,TJK,-0.00188960,-2.85852602
2010,THA,0.03715971,-25.24752880
2010,TGO,-0.00191184,-0.76282209
2010,TKL,-0.00000839,-0.02998833
2010,TON,-0.00018991,-0.18971086
2010,TTO,0.00955932,22.50920053
2010,ARE,0.00526259,140.75674989
2010,TUN,-0.00555492,-7.16635626
2010,TUR,-0.04451176,-49.91068917
2010,TKM,-0.00191456,0.91735488
2010,TCA,-0.00014489,-0.16408490
2010,TUV,-0.00005508,-0.02104411
2010,UGA,-0.00299907,-2.92357339
2010,UKR,-0.00633761,77.32665826
2010,MKD,-0.00202369,-2.89030683
2010,EGY,-0.03165368,-30.60006142
2010,GBR,-0.19554382,-115.24153406
2010,TZA,-0.00399835,-6.02636071
2010,USA,-0.71868189,-330.07688880
2010,BFA,-0.00059670,-1.43942733
2010,URY,-0.00179555,1.12384966
2010,UZB,-0.00171870,-1.60562435
2010,VEN,0.03229592,123.18327586
2010,WLF,-0.00004245,-0.02159786
2010,WSM,-0.00033412,-0.26445836
2010,YEM,-0.00287942,1.02151256
2010,ZMB,0.00432824,-0.69214147
2011,AFG,-0.01283346,-17.30089888
2011,ALB,-0.00323190,-0.97324281
2011,DZA,0.02362038,84.57052717
2011,ASM,-0.00016169,-0.17346744
2011,AND,-0.00117590,-0.64808896
2011,AGO,0.04277687,73.97995664
2011,ATG,0.00197793,-1.32906485
2011,AZE,0.01968198,29.82741300
2011,ARG,0.01386136,66.65441833
2011,AUS,0.03286729,799.87225554
2011,AUT,-0.01463274,-22.10838044
2011,BHS,-0.00771672,-1.02145227
2011,BHR,-0.00642508,-8.99511004
2011,BGD,-0.01274278,-42.94197549
2011,ARM,-0.00278045,-2.98352127
2011,BRB,-0.00495233,-1.94366389
2011,BEL,-0.00021568,-41.91182902
2011,BMU,-0.00328448,-1.03323479
2011,BTN,-0.00045194,1.12452206
2011,BOL,-0.00013683,9.11386942
2011,BIH,-0.00521914,-1.86049644
2011,BWA,-0.00220556,-3.47233839
2011,BRA,0.02838235,393.77230964
2011,BLZ,-0.00282961,-0.11058155
2011,IOT,-0.00004128,-0.04254475
2011,SLB,0.00027763,1.92922183
2011,VGB,-0.00353864,-1.27548928
2011,BRN,0.00618997,12.45802678
2011,BGR,-0.00497978,-2.68775845
2011,MMR,-0.00569567,12.84687542
2011,BDI,-0.00095386,-0.75923364
2011,BLR,-0.00314497,-6.62279162
2011,KHM,-0.00357435,0.28095669
2011,CMR,-0.00062940,-0.06295363
2011,CAN,-0.00477373,225.14758478
2011,CPV,-0.00082819,-0.82646514
2011,CYM,-0.00177392,-1.39003100
2011,CAF,-0.00033267,-0.46199112
2011,LKA,-0.00942188,-15.94256790
2011,TCD,0.00310950,4.74048422
2011,CHL,0.01245681,-2.43847166
2011,CHN,0.72716661,-1251.08709836
2011,CXR,-0.00002913,0.11469139
2011,CCK,0.00004004,0.07093694
2011,COL,0.00847965,127.58034181
2011,COM,-0.00021789,-0.36747896
2011,MYT,-0.00035160,-0.20320380
2011,COG,0.00637690,15.49916004
2011,COD,0.00164945,-0.89654800
2011,COK,-0.00008016,-0.12385957
2011,CRI,0.00603693,-0.79176437
2011,HRV,-0.00815105,-3.54665857
2011,CUB,-0.00344325,-3.51951605
2011,CYP,-0.00873519,-7.93377668
2011,CZE,0.00304846,-5.40089171
2011,BEN,-0.00617693,-5.37360149
2011,DNK,0.00972329,-14.61810425
2011,DMA,-0.00017489,0.25283956
2011,DOM,-0.00947333,-8.62929697
2011,ECU,0.00040314,13.18959990
2011,SLV,-0.00455525,-4.44171259
2011,GNQ,0.00993630,15.11709856
2011,ETH,-0.00736912,-6.44176267
2011,ERI,-0.00014580,-0.39062488
2011,EST,-0.00081613,1.50325579
2011,FLK,-0.00000253,-0.05659627
2011,FJI,-0.00125540,-0.22730069
2011,FIN,0.00165613,-17.24142286
2011,FRA,-0.12610018,-156.36172115
2011,PYF,-0.00145531,-0.77969807
2011,ATF,-0.00003173,-0.01049983
2011,DJI,-0.00235892,-2.74873309
2011,GAB,0.00749340,13.21806527
2011,GEO,-0.00396464,-3.16791577
2011,GMB,-0.00087272,-0.97508150
2011,PSE,-0.00383495,-3.96816330
2011,DEU,0.23147468,-118.35896090
2011,GHA,-0.00020818,-4.91903295
2011,GIB,-0.01447765,-17.72409130
2011,KIR,-0.00010709,-0.06081735
2011,GRC,-0.03399734,-20.28628398
2011,GRL,-0.00027777,-0.15573277
2011,GRD,-0.00030091,-0.23251232
2011,GUM,-0.00098186,-0.83596422
2011,GTM,-0.00445545,-3.15773138
2011,GIN,-0.00100825,14.90042564
2011,GUY,-0.00060728,0.77694842
2011,HTI,-0.00242234,-2.80339408
2011,HND,-0.00273836,-2.06367569
2011,HKG,-0.41452385,-75.39869734
2011,HUN,0.00450495,-7.87700048
2011,ISL,-0.00094700,-5.77266082
2011,IDN,0.05487481,450.73048739
2011,IRN,0.04439930,128.98893702
2011,IRQ,0.04487608,70.19929081
2011,IRL,0.07375461,-20.35196961
2011,ISR,0.00336606,-18.40550475
2011,ITA,-0.04590625,-206.21035218
2011,CIV,0.00527748,0.33832355
2011,JAM,-0.00480760,0.64972566
2011,JPN,0.04888646,-600.40041620
2011,KAZ,0.03833321,132.39766886
2011,JOR,-0.01276369,-3.24052076
2011,KEN,-0.00755719,-6.32036154
2011,PRK,-0.00039759,10.42400007
2011,KOR,0.08772492,-350.31599097
2011,KWT,0.07031207,92.01006418
2011,KGZ,-0.00409495,-5.06506481
2011,LAO,-0.00094769,-0.27900349
2011,LBN,-0.01652009,-14.61105567
2011,LSO,-0.00032343,-0.87384712
2011,LVA,-0.00560868,0.60594878
2011,LBR,-0.01747404,-8.76477575
2011,LBY,0.01165090,17.59874820
2011,LTU,-0.00690900,-2.24131182
2011,LUX,-0.00535186,-8.91910563
2011,MAC,-0.00632399,-81.04308711
2011,MDG,-0.00129575,-1.46707639
2011,MWI,-0.00093561,-0.63215848
2011,MYS,0.10313590,35.46083673
2011,MDV,-0.00140589,-1.71670491
2011,MLI,-0.00113553,-2.50481803
2011,MLT,-0.00717581,-5.65994392
2011,MRT,-0.00030670,7.45526212
2011,MUS,-0.00367342,-2.80593875
2011,MEX,0.02441861,4.43468551
2011,S19,0.04279277,-204.18559342
2011,MNG,-0.00194018,23.62894099
2011,MDA,-0.00244701,-1.20934680
2011,MNE,-0.00203592,-1.52432412
2011,MSR,-0.00003883,-0.02066213
2011,MAR,-0.02016096,-19.94025405
2011,MOZ,-0.00253474,-2.43347286
2011,OMN,0.02028861,60.96401489
2011,NAM,-0.00048880,0.07885165
2011,NRU,0.00004260,0.36260918
2011,NPL,-0.00552329,-6.55763244
2011,NLD,-0.06109058,-190.07409163
2011,CUW,-0.00045147,-0.36988554
2011,ABW,0.00160254,2.15453864
2011,SXM,-0.00040617,-0.09757898
2011,BES,-0.00000043,-0.00002406
2011,NCL,-0.00116311,4.31771098
2011,VUT,0.00030672,0.01283864
2011,NZL,0.00207892,11.81538581
2011,NIC,-0.00191545,-2.61608276
2011,NER,-0.00080219,-0.92080542
2011,NGA,0.06791608,101.42243464
2011,NIU,-0.00152055,-3.59242701
2011,NFK,-0.00001528,-0.00263354
2011,NOR,0.06555413,180.85558768
2011,MNP,-0.00008487,-0.03832630
2011,FSM,-0.00015393,-0.15240392
2011,MHL,-0.01170567,-5.37144198
2011,PLW,-0.00012799,-0.06793329
2011,PAK,-0.01727714,-15.42107190
2011,PAN,-0.03943324,-21.22929241
2011,PNG,0.00490089,0.35522451
2011,PRY,-0.00471795,5.09005438
2011,PER,0.00891521,9.41739832
2011,PHL,0.00834551,-8.54545953
2011,PCN,-0.00000005,-0.00076218
2011,POL,-0.03105711,-59.18927704
2011,PRT,-0.02636677,-25.58849917
2011,GNB,0.00006852,-0.19692020
2011,TLS,-0.00044417,-0.45222797
2011,QAT,0.09171891,154.80104569
2011,ROU,-0.01248908,-9.13438541
2011,RUS,0.19078783,630.05549678
2011,RWA,-0.00110271,-1.20589113
2011,SHN,-0.00002707,-0.03057098
2011,KNA,-0.00084396,-2.15616604
2011,AIA,-0.00003510,-0.01562676
2011,LCA,-0.00345744,-4.50530600
2011,SPM,-0.00004319,-0.01576825
2011,VCT,-0.00040741,-0.41425285
2011,SMR,-0.00021714,-0.09098773
2011,STP,-0.00020295,-3.51425367
2011,SAU,0.22771305,372.73995996
2011,SEN,-0.00438332,-3.03082771
2011,SRB,-0.00826520,-4.45921021
2011,SYC,-0.00271246,-1.19659995
2011,SLE,-0.00091506,0.43087680
2011,IND,-0.15480377,-247.36397933
2011,SGP,-0.08159276,-110.35624759
2011,SVK,-0.00252547,-13.09695325
2011,VNM,-0.01147874,8.12754066
2011,SVN,-0.00182480,-5.03837550
2011,SOM,-0.00037197,-1.28238376
2011,ZAF,0.01348477,111.95443566
2011,ZWE,-0.00274378,-2.37104463
2011,ESP,-0.07323711,-100.90451834
2011,SDN,0.00150556,4.49288833
2011,SUR,-0.00029273,-0.28302599
2011,SWZ,-0.00059977,0.55567993
2011,SWE,0.01515582,9.39777342
2011,CHE,0.02896248,-31.86919024
2011,SYR,-0.00926898,-6.29626947
2011,TJK,-0.00283387,-3.05094270
2011,THA,0.03321539,-13.61682845
2011,TGO,-0.00289251,-1.62354396
2011,TKL,0.00000983,0.02218243
2011,TON,-0.00019447,-0.22963349
2011,TTO,0.00972798,21.45474615
2011,ARE,0.02596175,126.53426670
2011,TUN,-0.00633264,-8.00531190
2011,TUR,-0.06785329,-50.55060272
2011,TKM,0.00124166,10.28905244
2011,TCA,-0.00021850,-0.19255488
2011,TUV,-0.00005278,-0.04409096
2011,UGA,-0.00354706,-3.15524402
2011,UKR,-0.01140396,65.12519497
2011,MKD,-0.00216411,-3.39299854
2011,EGY,-0.03257491,-28.88049091
2011,GBR,-0.22905740,-130.96571492
2011,TZA,-0.00610327,-6.65155147
2011,USA,-0.80662803,-255.25951684
2011,BFA,-0.00023369,-2.23045010
2011,URY,-0.00301027,0.28982011
2011,UZB,-0.00272747,-2.11682866
2011,VEN,0.04324737,121.71471153
2011,WLF,-0.00004863,-0.02885144
2011,WSM,-0.00038542,-0.53033580
2011,YEM,-0.00105140,2.03756012
2011,ZMB,0.00556102,0.71741112
2012,AFG,-0.01014320,-13.01804773
2012,ALB,-0.00287911,-0.65361831
2012,DZA,0.02254431,59.61891368
2012,ASM,-0.00014680,-0.10450801
2012,AND,-0.00120767,-0.51757951
2012,AGO,0.04567058,77.73123676
2012,ATG,-0.00125764,0.36189314
2012,AZE,0.01806463,23.58428970
2012,ARG,0.01374513,68.69370369
2012,AUS,0.02673573,903.11967967
2012,AUT,-0.01174928,-22.04721088
2012,BHS,-0.00695177,-3.14315301
2012,BHR,0.00138570,0.27852664
2012,BGD,-0.00851923,-41.14474945
2012,ARM,-0.00272786,-3.37866627
2012,BRB,-0.00485183,-0.95926102
2012,BEL,-0.00960281,-48.38122788
2012,BMU,-0.00231201,-0.54313242
2012,BTN,-0.00034789,0.97229343
2012,BOL,0.00149061,11.10366252
2012,BIH,-0.00481373,-0.87864241
2012,BWA,-0.00320538,-2.73948486
2012,BRA,0.01971702,405.38858923
2012,BLZ,-0.00083964,-0.38953683
2012,IOT,-0.00008750,-0.18431851
2012,SLB,0.00024080,1.61686521
2012,VGB,-0.00202178,-1.20925153
2012,BRN,0.00742152,14.31043194
2012,BGR,-0.00645468,-2.67217943
2012,MMR,-0.00668306,8.55889412
2012,BDI,-0.00082658,-0.78260549
2012,BLR,0.00089977,-7.83417285
2012,KHM,-0.00342883,-1.86870225
2012,CMR,-0.00190973,-1.72115742
2012,CAN,-0.01016492,242.85381564
2012,CPV,-0.00061787,-0.65943569
2012,CYM,-0.00119568,-0.89993888
2012,CAF,-0.00022564,-0.14346704
2012,LKA,-0.00793647,-16.24755074
2012,TCD,0.00252372,3.64566033
2012,CHL,0.00206430,-6.33105656
2012,CHN,0.82150149,-683.54810389
2012,CXR,-0.00000949,0.19253783
2012,CCK,-0.00001017,-0.01340078
2012,COL,0.00874451,123.86805093
2012,COM,-0.00024725,-0.45991200
2012,MYT,-0.00032117,-0.16353039
2012,COG,0.00099635,9.42437738
2012,COD,0.00119974,-2.46065551
2012,COK,-0.00007543,-0.03394283
2012,CRI,0.00855084,-1.21494635
2012,HRV,-0.00824779,-3.66015355
2012,CUB,-0.00417228,-3.36432632
2012,CYP,-0.00588301,-4.12481673
2012,CZE,0.00505885,-2.29998533
2012,BEN,-0.00379940,-4.17795374
2012,DNK,0.00454171,-14.86778119
2012,DMA,-0.00022381,-0.05974153
2012,DOM,-0.00907434,-6.31772965
2012,ECU,0.00016230,13.16915813
2012,SLV,-0.00475821,-4.66461469
2012,GNQ,0.01300998,16.91646265
2012,ETH,-0.01014576,-7.60478322
2012,ERI,0.00003736,-0.25109831
2012,EST,-0.00431435,-1.44001855
2012,FLK,0.00008049,0.02179107
2012,FJI,-0.00126458,-0.69392390
2012,FIN,0.00304558,4.46926000
2012,FRA,-0.08765698,-143.90573042
2012,PYF,-0.00145642,-0.71083107
2012,ATF,-0.00002416,-0.01157305
2012,DJI,-0.00311534,-3.30686112
2012,GAB,0.00935903,15.05601062
2012,GEO,-0.00515604,-3.55136349
2012,GMB,-0.00075099,-1.00617284
2012,PSE,-0.00381092,-3.66506712
2012,DEU,0.25745433,-110.24181952
2012,GHA,0.00083682,-1.28696939
2012,GIB,-0.01621673,-19.43037068
2012,KIR,-0.00010928,-0.03251885
2012,GRC,-0.03144343,-16.62322240
2012,GRL,-0.00017821,-0.04293022
2012,GRD,-0.00029199,-0.25753537
2012,GUM,-0.00106367,-0.91473729
2012,GTM,-0.00548512,-2.49056518
2012,GIN,-0.00125093,15.78259634
2012,GUY,-0.00037907,1.30545923
2012,HTI,-0.00206840,-3.19320530
2012,HND,-0.00175211,-0.30256755
2012,HKG,-0.45853157,-803.38137168
2012,HUN,0.00267504,-4.67178338
2012,ISL,-0.00005194,-2.18905793
2012,IDN,0.02908388,465.64729461
2012,IRN,0.00803212,75.88316972
2012,IRQ,0.05161792,88.02729487
2012,IRL,0.05766264,-20.05553915
2012,ISR,-0.00106078,-25.07496794
2012,ITA,0.00704758,-175.88395859
2012,CIV,0.00231514,-1.91174680
2012,JAM,-0.00519979,1.59020254
2012,JPN,0.01909384,-639.79134779
2012,KAZ,0.03555881,134.40604912
2012,JOR,-0.01600604,-6.61407465
2012,KEN,-0.01070539,-10.08573022
2012,PRK,-0.00103024,11.64421230
2012,KOR,0.07432347,-347.20232694
2012,KWT,0.08981847,109.39999676
2012,KGZ,-0.00529507,-7.59297379
2012,LAO,-0.00240799,-1.44393027
2012,LBN,-0.01822864,-15.63991441
2012,LSO,-0.00061413,-0.96253603
2012,LVA,-0.00659642,-2.47379061
2012,LBR,-0.01081280,-2.46052321
2012,LBY,0.03722061,49.35239166
2012,LTU,-0.00104505,-0.52025339
2012,LUX,-0.00739367,-9.51117765
2012,MAC,-0.00647668,-91.20900251
2012,MDG,-0.00070330,-1.67369290
2012,MWI,-0.00106476,-1.31381956
2012,MYS,0.07313866,34.12946734
2012,MDV,-0.00146390,-1.85240349
2012,MLI,0.00066760,-3.56049592
2012,MLT,-0.00694487,-5.48156162
2012,MRT,-0.00070255,12.21462995
2012,MUS,-0.00279281,-3.23708329
2012,MEX,0.03028104,12.54499027
2012,S19,0.04837087,-208.83877268
2012,MNG,-0.00261416,25.47943070
2012,MDA,-0.00253336,-1.83396076
2012,MNE,-0.00191947,-1.69856588
2012,MSR,-0.00003627,0.07410842
2012,MAR,-0.02029535,-21.48536451
2012,MOZ,-0.00210018,-1.02414553
2012,OMN,0.02251504,41.13062176
2012,NAM,-0.00188832,-1.35351005
2012,NRU,0.00006197,0.44456650
2012,NPL,-0.00603157,-6.11634177
2012,NLD,-0.06989429,-197.48012272
2012,CUW,-0.00035950,-0.13265617
2012,ABW,-0.00042967,-0.09284727
2012,SXM,-0.00069674,-0.12956621
2012,BES,-0.00003305,-0.00021455
2012,NCL,-0.00159335,3.95488170
2012,VUT,-0.00005571,-0.03655232
2012,NZL,0.00069551,13.63433699
2012,NIC,-0.00056970,-2.59192027
2012,NER,-0.00069694,-1.14554046
2012,NGA,0.08099253,91.76828463
2012,NIU,-0.00001133,-0.00234842
2012,NFK,-0.00001454,-0.00307884
2012,NOR,0.06870886,176.34090922
2012,MNP,-0.00008202,-0.02586330
2012,FSM,-0.00015585,-0.13025676
2012,MHL,-0.00770829,-2.78421266
2012,PLW,-0.00013605,-0.08839875
2012,PAK,-0.01797291,-18.36538948
2012,PAN,-0.04099564,-14.59904386
2012,PNG,0.00141926,-2.41762477
2012,PRY,-0.00468873,4.00045923
2012,PER,-0.00617199,11.49559816
2012,PHL,0.00373997,-3.16915611
2012,PCN,0.00000068,0.00012696
2012,POL,-0.01906555,-42.35807783
2012,PRT,-0.01585655,-20.33550019
2012,GNB,-0.00012517,-0.30311254
2012,TLS,-0.00002024,0.12896191
2012,QAT,0.10915548,151.99306200
2012,ROU,-0.00988205,-9.51952959
2012,RUS,0.18461575,629.48586303
2012,RWA,-0.00116779,-1.08823909
2012,SHN,-0.00005779,-0.03076081
2012,KNA,-0.00021865,-0.35269467
2012,AIA,-0.00003954,-0.03063570
2012,LCA,-0.00189129,-2.16434080
2012,SPM,-0.00004573,-0.01502161
2012,VCT,-0.00039159,-0.28958031
2012,SMR,-0.00022778,-0.10228762
2012,STP,-0.00018036,-0.14855960
2012,SAU,0.23418679,381.11546015
2012,SEN,-0.00479755,-3.90070689
2012,SRB,-0.00739844,-2.08524429
2012,SYC,-0.00152325,-0.54491657
2012,SLE,-0.00047183,3.78900456
2012,IND,-0.19016277,-332.64756338
2012,SGP,-0.10915676,-129.38869125
2012,SVK,-0.00048047,-11.95086901
2012,VNM,0.00816197,19.28783928
2012,SVN,-0.00067038,-3.82706896
2012,SOM,-0.00117576,-1.54676128
2012,ZAF,-0.00206762,130.93771446
2012,ZWE,-0.00293526,-2.44561628
2012,ESP,-0.05562009,-96.79424727
2012,SSD,0.00052291,0.74841555
2012,SDN,-0.00330937,-3.98321652
2012,SUR,0.00087845,-1.50292405
2012,SWZ,0.00029540,1.51238089
2012,SWE,0.00745540,8.42047843
2012,CHE,-0.02786460,-36.75343851
2012,SYR,-0.00579844,-4.32646550
2012,TJK,-0.00280874,-3.42751914
2012,THA,0.01090765,-37.37872765
2012,TGO,-0.00583305,-3.14247293
2012,TKL,-0.00001388,-0.13706134
2012,TON,-0.00020561,-0.40265535
2012,TTO,0.01141807,21.20352406
2012,ARE,0.03575513,183.50806786
2012,TUN,-0.00722339,-4.35466021
2012,TUR,-0.04617419,-67.70615956
2012,TKM,0.00255497,15.15345738
2012,TCA,-0.00020300,-0.17129586
2012,TUV,-0.00014664,-0.00482326
2012,UGA,-0.00341948,-3.01085029
2012,UKR,-0.01360753,89.85381831
2012,MKD,-0.00217848,-3.29374048
2012,EGY,-0.04263498,-37.76549684
2012,GBR,-0.19851076,-147.84353177
2012,TZA,-0.00533604,-6.20836209
2012,USA,-0.81490458,-212.69023455
2012,BFA,0.00048551,-3.00354955
2012,URY,-0.00328773,0.07816035
2012,UZB,-0.00483155,-1.23370693
2012,VEN,0.04761324,123.88626914
2012,WLF,-0.00004849,-0.02031180
2012,WSM,-0.00033710,-0.29134635
2012,YEM,-0.00442423,-4.47924405
2012,ZMB,0.00527946,0.88079153
2013,AFG,-0.01143949,-16.20596893
2013,ALB,-0.00235057,0.31535347
2013,DZA,0.01279335,62.13784593
2013,ASM,-0.00020327,-0.25693532
2013,AND,-0.00116661,-0.21259777
2013,AGO,0.04199823,67.24138667
2013,ATG,-0.00070790,0.33600709
2013,AZE,0.01521964,22.39862678
2013,ARG,0.00455634,57.19852350
2013,AUS,0.04071599,1027.07978317
2013,AUT,-0.00914662,-18.50427087
2013,BHS,-0.00446432,-1.28259584
2013,BHR,-0.00520090,-10.68915727
2013,BGD,-0.00540680,-50.49157422
2013,ARM,-0.00278124,-3.05580800
2013,BRB,-0.00154591,-0.99659717
2013,BEL,-0.00697977,-46.24288885
2013,BMU,-0.00217344,0.02335189
2013,BTN,-0.00009758,-0.13462587
